id,label
1460278128824172544,Son varios los motivos por los que hay corrupción en Colombia. Este es uno de ellos y se debe abordar. https://t.co/LzoSINlXtu
1470901022537228291,Cúcuta abandonada. El terrorismo la rodea. La seguridad es anhelo nacional. Pero en esa frontera la situación es desesperada. Repudio la muerte de policías
1462397084338999301,Fico q realmente aspira a sheriff mayor habla de manos ensangrentadas de Petro. Néstor Hto pide enjuiciar al M19. Los enemigos del Acuerdo no solo se niegan a terminar la guerra actual sino q quieren revivir otra ya cancelada. No soy petrista bodegueros. Pero así no habrá paz
1471682594928578560,"¿Qué significan para ti las #novenas? Amor, familia, amigos y compartir. Con la candidata al Senado por el @NvLiberalismo @yerlymozo, compartimos con mujeres protectoras de animales quienes brindan su amor a estos 'michis'.  Amor y paz ¡Ven a nuestras almas, ven no tardes tanto! https://t.co/a1X5x69uw5"
1471091142615867394,"Doña Belkis y su testimonio de dolor en @WRadioColombia, me recuerda a mi mamá y su obsesión por nuestra educación después del asesinato de mi padre. La vocación, la entrega de la propia vida por salvar la de los demás. Son nuestros verdaderos héroes y no los podemos olvidar."
1470792064917020682,"Mi solidaridad y abrazo a las familias de los dos policías asesinados en el atentado cobarde de esta mañana en Cúcuta. Mucha fuerza, especialmente en estas fechas donde solo debemos recibir cariño.
No podemos permitir que el negocio del narcotráfico siga arrebatándonos la vida. https://t.co/RN1bZZWcGL"
1470772345124106266,"A las familias de los Intendentes de @PoliciaColombia David Reyes y William Bareño, asesinados cobardemente en el aeropuerto Camilo Daza, mi solidaridad, admiración y respeto por su sacrificio. Su memoria nos impulsa para acabar con el narcotráfico #Nospersiguelamuerte
 #cucuta"
1470566935687569409,"#Hora20 | Concuerdo con @DeLaCalleHum y @MabelLaraNews, ambos representan ideas y valores del centro, NO MÁS GLIFOSATO y abuso hacia la población más vulnerable.

Luchar contra la política fracasada del narcotráfico es regularizar y dar un golpe al negocio ilegal.
@DianaCalderonF https://t.co/29jct7ZXkd"
1470430054056448000,6. Lucharemos contra la corrupción estructural que hoy tiene en jaque a Colombia. https://t.co/3traeMXaDy
1470421507570651144,"#2 Carlos Negret, defender la paz es su bandera. Los grandes cambios requieren paciencia, convicción y entrega; Carlos es un hombre de principio que ha defendido los #DDHH del pueblo colombiano. #EquipoNL https://t.co/fRz3Y4SUTB"
1470419348829392896,"#5 @yolaperea la mujer que quiere hacer de la periferia olvidada y excluída, el Centro de Colombia. El @NvLiberalismo representa las luchas de las víctimas del conflicto armado para avanzar en una verdadera paz que transformará el país a través de una gran rejuntancia. #EquipoNL https://t.co/TCdjyPGjpJ"
1470418191851704320,"#7 Ser víctima no es la única razón para luchar por algo, ver que la violencia de género es un acto cotidiano sí que es una razón para buscar justicia y que no haya más violencia contra las mujeres, esa es @vivisnacky, una mujer valiente. https://t.co/BHOV70LzNm"
1470211669129416715,"3. #YoVotoPor un sistema tributario eficiente, simplificado, que no sea una tortura. Propongo adaptar nuestra legislación tributaria a las grandes tendencias de crecimiento económico del mundo como la economía verde.

@VickyDavilaH @RevistaSemana"
1470211502514790404,"#DebateConGalán | 2. Colombia no puede seguir haciendo una reforma tributaria cada 18 meses para apagar el incendio fiscal del gobierno de turno. Lo que tenemos que hacer una reforma tributaria que promueva la justicia tributaria, que los que ganan más paguen más."
1470200418106064903,"#DebatePorGalán | #YoVotoPor Una Coalición que no es contra una persona sino para construir un proyecto de país. Para la gente que nos ve, vendedores ambulantes en la calle, los que no cuentan con trabajo ni seguridad social. Buscamos una nación con oportunidades para todos"
1470189978948968448,"2. #DebateConGalán | Los colombianos deben saber que el Estado está subsidiando el negocio del narcotráfico a través de dos vías: la tierra, porque los cultivos y laboratorios están en terrenos baldíos y parques naturales; y la gasolina subsidiada que va a esas zonas."
1469304030665003008,"Hoy se celebra el #DiaDeLosDerechosHumanos y quiero arrancar el día con este mensaje:

Proteger los derechos de hoy es cultivar la paz del mañana. #FelizViernes https://t.co/mPJKMbIVVD https://t.co/kouFY2uNJm"
1469116452502478853,"#ColombiaDecide | La paz tiene que ser política de Estado, que trascienda a los gobernantes. Es necesario avanzar en diálogo serio y constructivo con grupos armados como el ELN, que apunte a la desmovilización y entrega de armas."
1468938103725477907,"2. Si hablamos de maquinarias y camuflaje, una #FaltaDeSeriedadEs mentirle a Colombia sobre el propósito de estar en una Coalición, para ganarse puestos y cuotas como lo hizo @RoyBarreras. Eso también es corrupción y debe castigarse en las urnas."
1467993726417055748,"2. #ForoAfro | En zonas como el Pacífico, estratégicas para el desarrollo de Colombia, es donde más se ven dificultades de las comunidades afro para acceder a lo esencial como salud, educación o infraestructura. ¿Cómo devolverles la confianza si han sido sistémicamente ignorados?"
1461000465701814274,El problema de seguridad debe tratarse como un problema de salud pública. La Policía debe convertirse en un cuerpo civil.
1467970826809102338,"#ForoAfro | El Pacífico necesita conectividad, un centro de ciencia, tecnología e innovación financiado por regalías, apostar por la transición energética e impulsar la economía de la biodiversidad, no solo de la naturaleza sino en las etnias y contrastes culturales."
1467852803607511043,"Empieza la semana con el pie derecho. Que el mal transporte público no te saque el mal genio, el sentido del humor es el mejor antídoto.

¡#Feliz lunes y buen comienzo de semana! https://t.co/itqwdQaQyI"
1467668363472248832,"A seguir trabajando, convencidos del poder del Nuevo Liberalismo y de nuestro proyecto de país. La #CoaliciónCentroEsperanza es el camino para ganarle a los extremos luchar contra la pobreza, la corrupción y reactivar nuestro país. https://t.co/dPPNk8cYd1"
1466850672217935876,"En el #DíaMundialDelMédico le ofrezco mi reconocimiento y admiración a todos los profesionales de la salud. Hombres y mujeres que dan su tiempo, esfuerzo y vida por los demás, en este momento difícil. Los trabajadores y el sistema de salud será prioridad en nuestro gobierno."
1466747574115782656,#AlAire @radnalco No podemos seguir metiendo a la cárcel a toda nuestra juventud. ¿Qué nos va a quedar del país si no le damos oportunidades a esos jóvenes que solo encuentran oportunidades en el narcotráfico o en los grupos criminales ilegales?
1466572627858886660,"6. #CandidatosEnLaRedacción Apoyo un nuevo modelo de negociación del salario mínimo porque el actual está obsoleto. Deben estar incluidos los campesinos, las mujeres, los jóvenes y los vendedores informales que no cuentan seguridad social ni pensión.

@NoticiasRCN"
1466569003795636228,"4. #CandidatosEnLaRedacción La Policía del siglo XXI debe concentrarse en la seguridad ciudadana, y eso tiene que ver con la protección y el servicio. Propongo que el nuevo lema sea: ""Servir y proteger""."
1466561375497379841,"1. #CandidatosEnLaRedacción Vamos a acabar con el narcotráfico y a iniciar un camino cierto con una nueva política de drogas, fundamentado en la salud pública.

@NoticiasRCN"
1466029682319573004,"Una parte fundamental en la formulación de una nueva política de drogas, con enfoque de salud pública, es la reducción del daño. La evidencia muestra que experiencias como esta que empieza a desarrollar @nycgov, son exitosas para reducir muertes por sobredosis. https://t.co/32L6DrgOFu"
1465887244582105089,"Subir impuestos no es la solución cuando impera la corrupción. La solución es que el gobierno sea más eficiente en el gasto y combatir de frente a la corrupción para que los colombianos tengan buenos servicios  públicos, salud, educación y seguridad. https://t.co/0QGAJPJ0XP"
1465788519742332938,"#Esperanza es un país unido en contra de la corrupción para acabar con la pobreza, un país unido para apoyar a los emprendedores y empresarios a salir adelante https://t.co/4PhDWnB4rz"
1465673622224359429,"Hoy participo por el Nuevo Liberalismo, que quiere llevar al congreso nuevos liderazgos, a través de listas cerradas y paritarias, equitativas entre mujeres y hombres. Es lo que pide Colombia, que está cansada de la mermelada, corrupción y compra de votos."
1465492568494514322,"Desde el @NvLiberalismo queremos hacer una política diferente, por eso vamos con lista cerrada y cremallera para el Congreso, para cerrarle la puerta a la corrupción y que no exista compra de votos como lo hace la maquinaria uribista. https://t.co/rWtmdxYL35"
1465453781206945794,"Ha sido un gusto conversar con Álvaro Córdoba de NCN Pasto, acerca de las propuestas y alternativas para avanzar hacia una Colombia con educación digna. https://t.co/KX04l4C9hi"
1465110151007019014,"1. El centro más unido y fortalecido que nunca. Dialogamos y llegamos a acuerdos con los que vamos por la presidencia de Colombia, alejando al país de la politiquería, la corrupción y la falta de oportunidades. 

*Hilo* https://t.co/SqXjehjKxI"
1464070102240964635,"#Hora2022 | 2. El mensaje a transmitir es sencillo: las víctimas dejarán de ser ignoradas, el Acuerdo de Paz se va a implementar SÍ o SÍ."
1464069912486457349,"Hoy en #Hora2022 | 1. Durante este Gobierno, el gran avance que significó el Acuerdo de Paz se puso en riesgo. Le fallaron a las víctimas al mismo tiempo de insistir en una guerra inútil contra las drogas.

https://t.co/atjjDHx24P"
1463905269876940811,"#18CongresoInfra | Si nosotros no reformamos la manera de hacer política en Colombia, va a ser muy difícil que el país progrese hacia la modernidad y la justicia social. No puede ser solo un discurso de campaña; tienen que ser hechos de campaña. @camaradelainfra"
1463897377501290499,"#18CongresoInfra | Las obras de vías terciarias son el hoyo negro de la corrupción y de la politiquería. De ahí sale la plata para que algunos congresistas, no todos, compren votos para el clientelismo. Es fundamental cortar esa vena rota de corrupción. @camaradelainfra"
1463886087898767360,"#18CongresoInfra | No podemos hacer populismo con el esquema de concesiones, fundamental para financiar parte de la política social de Colombia. Si se quiere desarrollar un sistema férreo por concesión se debe aumentar el tiempo y que los modelos de transporte se complementen."
1462795055719194627,"Sigue:

Las principales víctimas de la violencia policial son los afros, indígenas, habitantes de calle, consumidores. #ReformaPolicial porque la seguridad ciudadana no se logra con una policía represiva sino con una Policía aliada con la ciudadanía."
1462785238157996032,"#ReformaPolicial para alinear la seguridad ciudadana con la política social. Avanzaremos hacia el modelo de vigilancia de vecindario, no de cuadrantes. Los cuadrantes tienen jurisdicciones donde los habitantes de los sectores no tienen nada que ver unos con otros. #DebateConGalán"
1461376611631214594,#AbortoEs recibir una educación sexual apropiada y libre de estereotipos que les permita tomar decisiones informadas para que el aborto no haga parte del código penal.
1461301176885026819,"Comenzamos el día en #Pereira en nuestra tarea de renovación de las costumbres políticas e impulsando la lucha contra el clientelismo, la corrupción y la traición a los principios de la verdadera democracia. https://t.co/GZGnOSsgcC"
1471300683920023552,"Para recuperar la seguridad se necesita carácter ante las estructuras criminales. Así lo hice en Medellín y así lo vamos a hacer por Colombia. Tenemos que recuperar el orden, no podemos dejar solos a los ciudadanos. @ELTIEMPO https://t.co/ZgRNGzwXXg"
1470856697459658762,Sin seguridad no existen libertades. https://t.co/ktoCafcQLE
1470839026806673410,"Que el salario mínimo haya llegado a $1 millón de pesos es una gran noticia para la clase trabajadora Colombiana. Para las madres y padres de familia que día a día sacan sus familias adelante. 
Con subsidio de transporte queda en $1’117.172 🇨🇴
https://t.co/JshEz8HlBu"
1470448908186890242,Los jóvenes de Tumaco necesitan garantías para acceder a la educación superior. Solo 2 de cada 10 bachilleres ingresan a la universidad. Ahí empiezan las prioridades de trabajo para que la región pueda avanzar.📚📚📚💪🏻🇨🇴🇨🇴 https://t.co/VRO9wAtr7q
